date,session_key,z,meeting_key,y,driver_number,x
2026-03-29T04:10:38.104000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:38.324000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:38.544000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:38.724000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:38.964000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:39.364000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:39.504000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:39.664000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:39.904000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:40.104000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:40.464000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:40.723000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:40.943000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:41.163000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:41.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:41.563000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:41.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:42.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:42.343000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:42.683000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:42.923000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:43.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:43.423000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:43.663000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:43.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:44.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:44.383000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:44.724000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:44.964000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:45.384000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:45.624000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:46.004000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:46.324000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:46.524000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:46.704000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:46.924000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:47.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:47.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:47.783000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:48.323000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:48.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:48.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:48.983000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:49.283000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:49.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:49.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:50.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:50.343000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:50.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:50.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:51.164000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:51.464000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:51.744000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:51.944000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:52.224000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:52.564000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:52.864000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:53.224000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:53.304000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:53.544000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:53.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:53.963000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:54.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:54.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:54.603000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:54.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:55.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:55.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:55.723000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:56.183000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:56.503000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:56.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:57.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:57.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:57.784000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:58.144000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:58.364000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:58.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:58.964000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:59.224000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:59.444000+00:00,11253,0,1281,0,16,0
2026-03-29T04:10:59.824000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:00.044000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:00.343000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:00.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:00.783000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:01.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:01.283000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:01.563000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:01.783000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:02.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:02.423000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:02.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:02.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:03.183000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:03.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:03.883000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:04.204000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:04.604000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:04.824000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:05.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:06.104000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:06.344000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:06.564000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:06.923000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:07.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:07.603000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:07.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:08.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:08.343000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:08.603000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:08.863000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:09.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:09.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:09.703000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:09.943000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:10.323000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:10.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:10.683000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:10.944000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:11.124000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:11.324000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:11.524000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:11.804000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:11.984000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:12.144000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:12.424000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:12.564000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:13.044000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:13.324000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:13.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:13.803000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:14.243000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:14.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:14.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:14.923000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:15.323000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:15.523000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:15.703000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:15.923000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:16.163000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:16.323000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:16.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:16.743000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:16.963000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:17.304000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:17.504000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:17.824000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:18.044000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:18.284000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:18.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:18.804000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:19.244000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:19.524000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:19.784000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:20.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:20.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:20.683000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:20.903000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:21.343000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:21.523000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:21.683000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:21.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:22.143000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:22.343000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:22.503000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:22.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:22.923000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:23.263000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:23.603000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:23.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:23.984000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:24.164000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:24.324000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:24.644000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:24.924000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:25.264000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:25.444000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:25.624000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:26.064000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:26.404000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:26.604000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:26.923000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:27.303000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:27.543000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:27.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:28.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:28.283000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:28.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:28.943000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:29.123000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:29.323000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:29.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:29.883000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:30.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:30.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:30.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:30.784000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:31.064000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:31.284000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:31.544000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:31.804000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:32.024000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:32.204000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:32.544000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:32.844000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:33.144000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:33.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:34.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:34.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:34.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:34.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:35.243000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:35.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:35.703000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:36.043000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:36.223000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:36.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:36.523000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:36.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:37.023000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:37.264000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:37.624000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:38.104000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:38.524000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:38.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:38.964000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:39.364000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:39.464000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:39.704000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:39.963000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:40.723000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:40.943000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:41.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:41.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:42.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:42.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:42.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:42.683000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:43.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:43.163000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:43.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:43.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:44.004000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:44.264000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:44.484000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:44.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:44.864000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:45.024000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:45.244000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:45.524000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:45.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:46.124000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:46.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:46.743000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:47.003000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:47.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:47.563000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:47.723000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:47.903000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:48.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:48.423000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:48.503000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:48.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:49.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:49.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:49.563000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:49.803000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:50.163000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:50.504000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:50.624000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:50.804000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:51.144000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:51.444000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:51.604000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:51.784000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:52.084000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:52.304000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:52.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:52.644000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:52.904000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:53.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:53.263000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:53.623000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:53.823000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:54.123000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:54.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:54.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:54.803000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:54.983000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:55.283000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:55.603000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:55.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:56.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:56.423000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:56.683000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:56.884000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:57.204000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:57.404000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:57.664000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:57.844000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:58.204000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:58.504000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:58.644000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:59.004000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:59.244000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:59.663000+00:00,11253,0,1281,0,16,0
2026-03-29T04:11:59.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:00.063000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:00.223000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:00.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:00.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:01.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:01.463000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:01.623000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:01.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:02.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:02.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:02.703000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:02.943000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:03.103000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:03.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:03.884000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:04.184000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:04.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:04.744000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:04.984000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:05.244000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:05.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:05.744000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:06.044000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:06.263000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:06.663000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:06.883000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:07.223000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:07.423000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:07.723000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:07.883000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:08.223000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:08.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:08.663000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:09.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:09.263000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:09.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:09.743000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:10.204000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:10.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:10.784000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:11.164000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:11.444000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:11.724000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:12.064000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:12.404000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:12.664000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:12.943000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:13.223000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:13.543000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:13.643000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:13.983000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:14.323000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:14.543000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:14.603000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:14.863000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:15.043000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:15.403000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:15.623000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:15.763000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:16.043000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:16.223000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:16.504000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:16.544000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:16.844000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:17.104000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:17.304000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:17.484000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:17.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:17.824000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:18.184000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:18.444000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:18.604000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:18.904000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:19.363000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:19.783000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:20.143000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:20.523000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:20.843000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:21.083000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:21.283000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:21.483000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:21.863000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:22.263000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:22.443000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:22.663000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:22.883000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:23.124000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:23.304000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:23.684000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:23.984000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:24.324000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:24.524000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:24.764000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:25.084000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:25.384000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:25.584000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:25.764000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:26.143000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:26.303000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:26.583000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:26.863000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:27.203000+00:00,11253,0,1281,0,16,0
2026-03-29T04:12:27.463000+00:00,11253,0,1281,0,16,0
